Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
16 Agregar Usuario,Chrome 123.0.0.0,,,2024-04-08 09:17:50,2024-04-08 09:18:46,"55,091s",PASSED
,,,,,,,
Test Cases/DIGITURNO/BASICO/16 Agregar Usuario,Chrome 123.0.0.0,,,2024-04-08 09:17:51,2024-04-08 09:18:46,"54,826s",PASSED
"callTestCase(findTestCase(""DIGITURNO/BASICO/5 Usuarios""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,2024-04-08 09:17:51,2024-04-08 09:18:16,"25,331s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-08 09:18:16,2024-04-08 09:18:19,"3,011s",PASSED
"click(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/0Principal/img_4Agregar Usuarios""))",Chrome 123.0.0.0,,,2024-04-08 09:18:19,2024-04-08 09:18:20,"0,881s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-08 09:18:20,2024-04-08 09:18:23,"3,009s",PASSED
"setText(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/4Agregar Usuarios/Informacion Principal/input_Usuario""), ""Usuario de Prueba"")",Chrome 123.0.0.0,,,2024-04-08 09:18:23,2024-04-08 09:18:24,"0,863s",PASSED
"selectOptionByLabel(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/4Agregar Usuarios/Informacion Principal/select_Perfil""), ""Consulta"", false)",Chrome 123.0.0.0,,,2024-04-08 09:18:24,2024-04-08 09:18:25,"0,797s",PASSED
delay(2),Chrome 123.0.0.0,,,2024-04-08 09:18:25,2024-04-08 09:18:27,"2,014s",PASSED
"setText(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/4Agregar Usuarios/Informacion Principal/input_Nombre a mostrar""), ""Prueba"")",Chrome 123.0.0.0,,,2024-04-08 09:18:27,2024-04-08 09:18:28,"0,790s",PASSED
"setText(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/4Agregar Usuarios/Informacion Principal/input_Correo""), ""prueba@gmail.com"")",Chrome 123.0.0.0,,,2024-04-08 09:18:28,2024-04-08 09:18:29,"0,849s",PASSED
"setText(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/4Agregar Usuarios/Informacion Principal/input_NumeroCelular""), ""1234567"")",Chrome 123.0.0.0,,,2024-04-08 09:18:29,2024-04-08 09:18:29,"0,826s",PASSED
"selectOptionByIndex(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/4Agregar Usuarios/Informacion Principal/select_Pais""), ""1"", STOP_ON_FAILURE)",Chrome 123.0.0.0,,,2024-04-08 09:18:29,2024-04-08 09:18:31,"1,152s",PASSED
delay(2),Chrome 123.0.0.0,,,2024-04-08 09:18:31,2024-04-08 09:18:33,"2,001s",PASSED
"selectOptionByIndex(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/4Agregar Usuarios/Informacion Principal/select_Departamento""), ""1"", STOP_ON_FAILURE)",Chrome 123.0.0.0,,,2024-04-08 09:18:33,2024-04-08 09:18:34,"1,181s",PASSED
delay(2),Chrome 123.0.0.0,,,2024-04-08 09:18:34,2024-04-08 09:18:36,"2,004s",PASSED
"selectOptionByIndex(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/4Agregar Usuarios/Informacion Principal/select_Ciudad""), ""1"", STOP_ON_FAILURE)",Chrome 123.0.0.0,,,2024-04-08 09:18:36,2024-04-08 09:18:37,"1,163s",PASSED
delay(2),Chrome 123.0.0.0,,,2024-04-08 09:18:37,2024-04-08 09:18:39,"2,013s",PASSED
"selectOptionByIndex(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/4Agregar Usuarios/Informacion Principal/select_Oficina""), ""1"", STOP_ON_FAILURE)",Chrome 123.0.0.0,,,2024-04-08 09:18:39,2024-04-08 09:18:40,"1,129s",PASSED
delay(2),Chrome 123.0.0.0,,,2024-04-08 09:18:40,2024-04-08 09:18:42,"2,018s",PASSED
"click(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/4Agregar Usuarios/Informacion Principal/img_Nuevo""))",Chrome 123.0.0.0,,,2024-04-08 09:18:42,2024-04-08 09:18:43,"0,437s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-08 09:18:43,2024-04-08 09:18:46,"3,003s",PASSED
Start listener action : sampleAfterTestCase,Chrome 123.0.0.0,,,2024-04-08 09:18:46,2024-04-08 09:18:46,"0,005s",PASSED
