Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
17 Editar Usuario,Chrome 114.0.0.0,,,2023-07-11 11:46:19,2023-07-11 11:47:10,"50,898s",PASSED
,,,,,,,
Test Cases/DIGITURNO/BASICO/17 Editar Usuarios,Chrome 114.0.0.0,,,2023-07-11 11:46:19,2023-07-11 11:47:10,"50,668s",PASSED
"callTestCase(findTestCase(""DIGITURNO/BASICO/5 Usuarios""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-11 11:46:20,2023-07-11 11:46:42,"22,262s",PASSED
delay(3),Chrome 114.0.0.0,,,2023-07-11 11:46:42,2023-07-11 11:46:45,"3,002s",PASSED
"click(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/0Principal/img_3Consultar Usuarios""))",Chrome 114.0.0.0,,,2023-07-11 11:46:45,2023-07-11 11:46:46,"0,597s",PASSED
delay(3),Chrome 114.0.0.0,,,2023-07-11 11:46:46,2023-07-11 11:46:49,"3,017s",PASSED
"setText(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/3Consultar Usuarios/0Filtro Por Nombre de usuario/input_TextoABuscar""), ""usuario"")",Chrome 114.0.0.0,Buscar usuario de prueba para editar,,2023-07-11 11:46:49,2023-07-11 11:46:49,"0,809s",PASSED
"click(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/3Consultar Usuarios/0Filtro Por Nombre de usuario/img_Filtrar""))",Chrome 114.0.0.0,,,2023-07-11 11:46:49,2023-07-11 11:46:50,"0,423s",PASSED
delay(3),Chrome 114.0.0.0,,,2023-07-11 11:46:50,2023-07-11 11:46:53,"3,012s",PASSED
"click(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/3Consultar Usuarios/0Filtro Por Nombre de usuario/td_1Lista""))",Chrome 114.0.0.0,,,2023-07-11 11:46:53,2023-07-11 11:46:55,"2,013s",PASSED
delay(3),Chrome 114.0.0.0,,,2023-07-11 11:46:55,2023-07-11 11:46:58,"3,014s",PASSED
"click(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/3Consultar Usuarios/informacion Principal/img_Editar""))",Chrome 114.0.0.0,,,2023-07-11 11:46:58,2023-07-11 11:46:58,"0,468s",PASSED
delay(3),Chrome 114.0.0.0,,,2023-07-11 11:46:58,2023-07-11 11:47:01,"3,004s",PASSED
"setText(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/3Consultar Usuarios/informacion Principal/img_Editar(1)/input_Numero de celular""), ""3192222222"")",Chrome 114.0.0.0,Cambiaremos el telefono de un usuario,,2023-07-11 11:47:01,2023-07-11 11:47:02,"0,838s",PASSED
"click(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/3Consultar Usuarios/informacion Principal/img_Editar(1)/img_Actualizar""))",Chrome 114.0.0.0,,,2023-07-11 11:47:02,2023-07-11 11:47:03,"0,426s",PASSED
delay(3),Chrome 114.0.0.0,,,2023-07-11 11:47:03,2023-07-11 11:47:06,"3,009s",PASSED
takeFullPageScreenshot(),Chrome 114.0.0.0,,,2023-07-11 11:47:06,2023-07-11 11:47:07,"1,450s",PASSED
delay(3),Chrome 114.0.0.0,,,2023-07-11 11:47:07,2023-07-11 11:47:10,"3,008s",PASSED
Start listener action : sampleAfterTestCase,Chrome 114.0.0.0,,,2023-07-11 11:47:10,2023-07-11 11:47:10,"0,000s",PASSED
