Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
17 Editar Usuario,Chrome 129.0.0.0,,,2024-10-03 17:21:59,2024-10-03 17:22:49,"49,490s",PASSED
,,,,,,,
Test Cases/DIGITURNO/BASICO/17 Editar Usuarios,Chrome 129.0.0.0,,,2024-10-03 17:21:59,2024-10-03 17:22:49,"49,181s",PASSED
"callTestCase(findTestCase(""DIGITURNO/BASICO/5 Usuarios""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,2024-10-03 17:22:00,2024-10-03 17:22:23,"23,048s",PASSED
delay(3),Chrome 129.0.0.0,,,2024-10-03 17:22:23,2024-10-03 17:22:26,"3,004s",PASSED
"click(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/0Principal/img_3Consultar Usuarios""))",Chrome 129.0.0.0,,,2024-10-03 17:22:26,2024-10-03 17:22:26,"0,561s",PASSED
delay(3),Chrome 129.0.0.0,,,2024-10-03 17:22:26,2024-10-03 17:22:29,"3,022s",PASSED
"setText(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/3Consultar Usuarios/0Filtro Por Nombre de usuario/input_TextoABuscar""), ""usuario"")",Chrome 129.0.0.0,Buscar usuario de prueba para editar,,2024-10-03 17:22:29,2024-10-03 17:22:30,"0,755s",PASSED
"click(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/3Consultar Usuarios/0Filtro Por Nombre de usuario/img_Filtrar""))",Chrome 129.0.0.0,,,2024-10-03 17:22:30,2024-10-03 17:22:31,"0,409s",PASSED
delay(3),Chrome 129.0.0.0,,,2024-10-03 17:22:31,2024-10-03 17:22:34,"3,015s",PASSED
"click(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/3Consultar Usuarios/0Filtro Por Nombre de usuario/td_1Lista""))",Chrome 129.0.0.0,,,2024-10-03 17:22:34,2024-10-03 17:22:34,"0,662s",PASSED
delay(3),Chrome 129.0.0.0,,,2024-10-03 17:22:34,2024-10-03 17:22:37,"3,014s",PASSED
"click(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/3Consultar Usuarios/informacion Principal/img_Editar""))",Chrome 129.0.0.0,,,2024-10-03 17:22:37,2024-10-03 17:22:38,"0,406s",PASSED
delay(3),Chrome 129.0.0.0,,,2024-10-03 17:22:38,2024-10-03 17:22:41,"3,012s",PASSED
"setText(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/3Consultar Usuarios/informacion Principal/img_Editar(1)/input_Numero de celular""), ""3192222222"")",Chrome 129.0.0.0,Cambiaremos el telefono de un usuario,,2024-10-03 17:22:41,2024-10-03 17:22:41,"0,763s",PASSED
"click(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/3Consultar Usuarios/informacion Principal/img_Editar(1)/img_Actualizar""))",Chrome 129.0.0.0,,,2024-10-03 17:22:41,2024-10-03 17:22:42,"0,377s",PASSED
delay(3),Chrome 129.0.0.0,,,2024-10-03 17:22:42,2024-10-03 17:22:45,"3,003s",PASSED
takeFullPageScreenshot(),Chrome 129.0.0.0,,,2024-10-03 17:22:45,2024-10-03 17:22:46,"0,660s",PASSED
delay(3),Chrome 129.0.0.0,,,2024-10-03 17:22:46,2024-10-03 17:22:49,"3,031s",PASSED
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,2024-10-03 17:22:49,2024-10-03 17:22:49,"0,000s",PASSED
