Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
16 Agregar Usuario,Chrome 115.0.0.0,,,2023-08-14 14:21:38,2023-08-14 14:22:31,"52,334s",PASSED
,,,,,,,
Test Cases/DIGITURNO/BASICO/16 Agregar Usuario,Chrome 115.0.0.0,,,2023-08-14 14:21:39,2023-08-14 14:22:31,"52,089s",PASSED
"callTestCase(findTestCase(""DIGITURNO/BASICO/5 Usuarios""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-14 14:21:39,2023-08-14 14:22:01,"22,381s",PASSED
delay(3),Chrome 115.0.0.0,,,2023-08-14 14:22:01,2023-08-14 14:22:04,"3,013s",PASSED
"click(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/0Principal/img_4Agregar Usuarios""))",Chrome 115.0.0.0,,,2023-08-14 14:22:04,2023-08-14 14:22:05,"1,167s",PASSED
delay(3),Chrome 115.0.0.0,,,2023-08-14 14:22:05,2023-08-14 14:22:08,"3,004s",PASSED
"setText(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/4Agregar Usuarios/Informacion Principal/input_Usuario""), ""Usuario de Prueba"")",Chrome 115.0.0.0,,,2023-08-14 14:22:08,2023-08-14 14:22:09,"0,862s",PASSED
"selectOptionByLabel(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/4Agregar Usuarios/Informacion Principal/select_Perfil""), ""Consulta"", false)",Chrome 115.0.0.0,,,2023-08-14 14:22:09,2023-08-14 14:22:10,"0,836s",PASSED
delay(2),Chrome 115.0.0.0,,,2023-08-14 14:22:10,2023-08-14 14:22:12,"2,014s",PASSED
"setText(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/4Agregar Usuarios/Informacion Principal/input_Nombre a mostrar""), ""Prueba"")",Chrome 115.0.0.0,,,2023-08-14 14:22:12,2023-08-14 14:22:13,"0,869s",PASSED
"setText(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/4Agregar Usuarios/Informacion Principal/input_Correo""), ""prueba@gmail.com"")",Chrome 115.0.0.0,,,2023-08-14 14:22:13,2023-08-14 14:22:14,"0,810s",PASSED
"setText(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/4Agregar Usuarios/Informacion Principal/input_NumeroCelular""), ""1234567"")",Chrome 115.0.0.0,,,2023-08-14 14:22:14,2023-08-14 14:22:15,"0,757s",PASSED
"selectOptionByIndex(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/4Agregar Usuarios/Informacion Principal/select_Pais""), ""1"", STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-14 14:22:15,2023-08-14 14:22:16,"1,147s",PASSED
delay(2),Chrome 115.0.0.0,,,2023-08-14 14:22:16,2023-08-14 14:22:18,"2,018s",PASSED
"selectOptionByIndex(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/4Agregar Usuarios/Informacion Principal/select_Departamento""), ""1"", STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-14 14:22:18,2023-08-14 14:22:19,"1,191s",PASSED
delay(2),Chrome 115.0.0.0,,,2023-08-14 14:22:19,2023-08-14 14:22:21,"2,015s",PASSED
"selectOptionByIndex(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/4Agregar Usuarios/Informacion Principal/select_Ciudad""), ""1"", STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-14 14:22:21,2023-08-14 14:22:22,"1,161s",PASSED
delay(2),Chrome 115.0.0.0,,,2023-08-14 14:22:22,2023-08-14 14:22:24,"2,008s",PASSED
"selectOptionByIndex(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/4Agregar Usuarios/Informacion Principal/select_Oficina""), ""1"", STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-14 14:22:24,2023-08-14 14:22:25,"1,025s",PASSED
delay(2),Chrome 115.0.0.0,,,2023-08-14 14:22:25,2023-08-14 14:22:27,"2,010s",PASSED
"click(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/4Agregar Usuarios/Informacion Principal/img_Nuevo""))",Chrome 115.0.0.0,,,2023-08-14 14:22:27,2023-08-14 14:22:28,"0,435s",PASSED
delay(3),Chrome 115.0.0.0,,,2023-08-14 14:22:28,2023-08-14 14:22:31,"3,011s",PASSED
Start listener action : sampleAfterTestCase,Chrome 115.0.0.0,,,2023-08-14 14:22:31,2023-08-14 14:22:31,"0,010s",PASSED
