Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
17 Editar Usuario,Chrome 123.0.0.0,,,2024-04-08 09:18:55,2024-04-08 09:19:46,"50,776s",PASSED
,,,,,,,
Test Cases/DIGITURNO/BASICO/17 Editar Usuarios,Chrome 123.0.0.0,,,2024-04-08 09:18:55,2024-04-08 09:19:46,"50,510s",PASSED
"callTestCase(findTestCase(""DIGITURNO/BASICO/5 Usuarios""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,2024-04-08 09:18:56,2024-04-08 09:19:20,"23,935s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-08 09:19:20,2024-04-08 09:19:23,"3,009s",PASSED
"click(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/0Principal/img_3Consultar Usuarios""))",Chrome 123.0.0.0,,,2024-04-08 09:19:23,2024-04-08 09:19:23,"0,640s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-08 09:19:23,2024-04-08 09:19:26,"3,015s",PASSED
"setText(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/3Consultar Usuarios/0Filtro Por Nombre de usuario/input_TextoABuscar""), ""usuario"")",Chrome 123.0.0.0,Buscar usuario de prueba para editar,,2024-04-08 09:19:26,2024-04-08 09:19:27,"0,813s",PASSED
"click(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/3Consultar Usuarios/0Filtro Por Nombre de usuario/img_Filtrar""))",Chrome 123.0.0.0,,,2024-04-08 09:19:27,2024-04-08 09:19:28,"0,430s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-08 09:19:28,2024-04-08 09:19:31,"3,001s",PASSED
"click(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/3Consultar Usuarios/0Filtro Por Nombre de usuario/td_1Lista""))",Chrome 123.0.0.0,,,2024-04-08 09:19:31,2024-04-08 09:19:31,"0,787s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-08 09:19:31,2024-04-08 09:19:34,"3,017s",PASSED
"click(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/3Consultar Usuarios/informacion Principal/img_Editar""))",Chrome 123.0.0.0,,,2024-04-08 09:19:34,2024-04-08 09:19:35,"0,478s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-08 09:19:35,2024-04-08 09:19:38,"3,012s",PASSED
"setText(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/3Consultar Usuarios/informacion Principal/img_Editar(1)/input_Numero de celular""), ""3192222222"")",Chrome 123.0.0.0,Cambiaremos el telefono de un usuario,,2024-04-08 09:19:38,2024-04-08 09:19:39,"0,819s",PASSED
"click(findTestObject(""DIGITURNO/CONFIGURACION/4Usuarios/3Consultar Usuarios/informacion Principal/img_Editar(1)/img_Actualizar""))",Chrome 123.0.0.0,,,2024-04-08 09:19:39,2024-04-08 09:19:39,"0,421s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-08 09:19:39,2024-04-08 09:19:42,"3,008s",PASSED
takeFullPageScreenshot(),Chrome 123.0.0.0,,,2024-04-08 09:19:42,2024-04-08 09:19:43,"0,742s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-08 09:19:43,2024-04-08 09:19:46,"3,009s",PASSED
Start listener action : sampleAfterTestCase,Chrome 123.0.0.0,,,2024-04-08 09:19:46,2024-04-08 09:19:46,"0,000s",PASSED
